CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;ESTADO_CURSO;CODIGO_NIVEL_FORMACION;NIVEL_FORMACION;CODIGO_JORNADA;NOMBRE_JORNADA;TIPO_DE_FORMACION;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;ETAPA_FICHA;MODALIDAD_FORMACION;NOMBRE_RESPONSABLE;NUMERO_IDENTIFICACION_EMPRESA;TIPO_IDENTIFICACION_EMPRESA;NOMBRE_EMPRESA;CODIGO_SECTOR_PROGRAMA;NOMBRE_SECTOR_PROGRAMA;CODIGO_OCUPACION;NOMBRE_OCUPACION;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;NUMERO_CURSOS;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES;HORAS_PLANTA;HORAS_CONTRATISTAS;HORAS_CONTRATISTAS_EXTERNOS;HORAS_MONITORES;HORAS_INST_EMPRESA;TOTAL_HORAS;TOTAL_APRENDICES_ACTIVOS;DURACION_PROGRAMA;NOMBRE_NUEVO_SECTOR;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;524029;1524029;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;14/05/2013;16/07/2013;LECTIVA;PRESENCIAL;LUISA ELENA HURTADO ROJAS;800027501;NIT;FLORES DE PUEBLO VIEJO S.A.;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;0;;1;19;13;32;60:00;0:00;0:00;0:00;0:00;60:00;32;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;576350;1576350;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;23/09/2013;23/09/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO;;;;2;INDUSTRIA;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;226205;3;SEGURIDAD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;781;SUTATAUSA;0;;;0;;1;1;31;32;24:59;240:00;0:00;0:00;0:00;264:59;32;1940;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;484565;1484565;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;11/03/2013;12/12/2014;LECTIVA;PRESENCIAL;CARLOS ANDRES HERRERA;204204126;NIT;COLEGIO COLOMBO HISPANO;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;228172;1;SISTEMAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;24;18;42;0:00;74:00;0:00;0:00;0:00;74:00;42;1900;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;348510;1348510;Terminada;2;TÉCNICO;1;DIURNA;NO A LA MEDIDA;26/03/2012;13/12/2013;PRACTICA;PRESENCIAL;MONICA GALVIS;860029941;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL BOLIVAR;4;SERVICIOS;6342;RECREACIONISTAS;634205;101;RECREACIÓN;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;10;33;43;0:00;162:51;0:00;0:00;0:00;162:51;30;1580;HOTELERIA Y TURISMO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;553707;1553707;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;03/07/2013;09/07/2013;LECTIVA;PRESENCIAL;FRANKILL SALAZAR LAMILLA;8999993186;NIT;ALCALDIA ZIPAQUIRA;2;INDUSTRIA;2171;ANALISTAS DE SISTEMAS INFORMÁTICOS;21710015;1;APLICACIÓN DE HERRAMIENTAS BASICAS DE LA HOJA DE CALCULO MICROSOFT EXCEL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;5;11;16;0:00;32:00;0:00;0:00;0:00;32:00;16;32;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;594981;1594981;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/09/2013;05/10/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;3;COMERCIO;2242;TÉCNICOS EN ELECTRÓNICA Y TELECOMUNICACIONES;22420185;1;REDES Y MEDIOS DE TRANSMISION;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;10;19;29;0:00;46:00;0:00;0:00;0:00;46:00;1;40;ELECTRICIDAD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;513945;1513945;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;25/04/2013;16/05/2013;LECTIVA;PRESENCIAL;MARY SOFIA ESTUPIÑAN GONZALEZ;8320046733;NIT;COLEGIO DIOCESANO DE  LA ASUNCION DE ZIPAQUIRA;5;TRANSVERSAL;2231;TÉCNICOS EN CONSTRUCCIÓN Y ARQUITECTURA;22310072;1;EMPRENDIMIENTO SOCIAL Y COMUNITARIO;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;0;15;15;0:00;20:00;0:00;0:00;0:00;20:00;15;20;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;597989;1597989;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;16/09/2013;16/09/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO;860004922;NIT;PRODUCTOS NATURALES DE LA SABANA, ALQUERIA S.A;3;COMERCIO;1371;AUXILIARES DE ALMACÉN Y BODEGA;137126;1;LOGÍSTICA EMPRESARIAL;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;15;8;23;0:00;52:00;0:00;0:00;0:00;52:00;23;1610;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;427082;1427082;Terminada;7;ESPECIALIZACIÓN TECNOLÓGICA;4;MIXTA;A LA MEDIDA;19/10/2012;19/04/2013;LECTIVA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;5;TRANSVERSAL;1223;ASISTENTES DE PERSONAL Y SELECCIÓN;122318;1;GESTION DEL TALENTO HUMANO POR COMPETENCIAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;6;27;33;0:00;260:00;0:00;0:00;0:00;260:00;24;800;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;577353;1577353;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;08/08/2013;18/12/2013;LECTIVA;PRESENCIAL;NELSON ALFREDO PACHON RODRIGUEZ;899999476;NIT;ADMINISTRACION MUNICIPAL;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73310277;1;EMPRENDEDOR EN ESTABLECIMIENTO DE CULTIVOS PERENNES;57;COLOMBIA;25;CUNDINAMARCA;781;SUTATAUSA;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;15;21;36;0:00;228:00;0:00;0:00;0:00;228:00;16;340;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;620972;1620972;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;12/10/2013;22/11/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;2;ENGLISH DOT WORKS LEVEL 1 - INGLÉS 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;50;40;90;0:00;60:00;0:00;0:00;0:00;60:00;81;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;489499;1489499;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;LECTIVA;PRESENCIAL;DIANA TIERRADENTRO;8000546787;NIT;IED PBRO. CARLOS GARAVITO ACOSTA;3;COMERCIO;1371;AUXILIARES DE ALMACÉN Y BODEGA;137126;1;LOGÍSTICA EMPRESARIAL;57;COLOMBIA;25;CUNDINAMARCA;295;GACHANCIPÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;19;12;31;0:00;129:46;0:00;0:00;0:00;129:46;31;1610;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;486602;1486602;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;13/03/2013;20/06/2013;LECTIVA;PRESENCIAL;JOSE FARUK ROJAS NAVARRO;899999415;NIT;MUNICIPIO DE SESQUILE;2;INDUSTRIA;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151451;1;EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE PRODUCTOS DERIVADOS DE FRUTAS Y HORTALIZAS;57;COLOMBIA;25;CUNDINAMARCA;736;SESQUILÉ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;11;24;35;0:00;195:00;0:00;0:00;0:00;195:00;35;300;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;526852;1526852;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;18/05/2013;17/05/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;8600310289;NIT;SIEMENS S. A-;6;PENDIENTE POR DEFINIR;6311;VENDEDORES -VENTAS NO TÉCNICAS;631110;100;VENTA DE PRODUCTOS Y SERVICIOS;57;COLOMBIA;11;BOGOTÁ D.C.;1;BOGOTÁ;0;;;0;;1;21;4;25;0:00;290:00;0:00;0:00;0:00;290:00;25;1820;COMERCIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;621020;1621020;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;12/10/2013;22/11/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;2;ENGLISH DOT WORKS LEVEL 1 - INGLÉS 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;36;44;80;0:00;60:00;0:00;0:00;0:00;60:00;3;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487548;1487548;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;18/03/2013;12/12/2014;LECTIVA;PRESENCIAL;LUZ DABEIBA CONTRERAS;800184756;NIT;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADA DE SUTATAUSA;6;PENDIENTE POR DEFINIR;9361;OPERADORES DE CONTROL DE PROCESOS Y MÁQUINAS PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;936101;100;PROCESAMIENTO DE FRUTAS Y HORTALIZAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;15;16;31;0:00;132:00;0:00;0:00;0:00;132:00;31;1490;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487546;1487546;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;18/03/2013;12/12/2014;LECTIVA;PRESENCIAL;LUZ DABEIBA CONTRERAS;800184756;NIT;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADA DE SUTATAUSA;6;PENDIENTE POR DEFINIR;9361;OPERADORES DE CONTROL DE PROCESOS Y MÁQUINAS PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;936101;100;PROCESAMIENTO DE FRUTAS Y HORTALIZAS;57;COLOMBIA;25;CUNDINAMARCA;781;SUTATAUSA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;13;18;31;0:00;136:00;0:00;0:00;0:00;136:00;31;1490;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;360567;1360567;Terminada por fecha;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;09/07/2012;09/07/2013;PRACTICA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;;;;2;INDUSTRIA;9352;CORTADORES DE TELA, CUERO Y PIEL;935240;102;TRAZO Y CORTE EN CONFECCIÓN INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;2;23;25;12:05;0:00;0:00;0:00;0:00;12:05;16;1890;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;562031;1562031;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;15/07/2013;17/12/2013;LECTIVA;PRESENCIAL;SANDRA ROCIO RODRIGUEZ JIMENEZ;8999994682;NIT;ALCALDIA MUNICIPAL DE SOPO;3;COMERCIO;8422;SASTRES, MODISTOS, PLATEROS Y SOMBREREROS;84220288;1;EMPRENDEDOR EN CORTE Y CONFECCION DE ROPA EXTERIOR;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;2;23;25;0:00;204:00;0:00;0:00;0:00;204:00;14;360;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;410742;1410742;Terminada por fecha;10;OPERARIO;4;MIXTA;A LA MEDIDA;14/09/2012;15/03/2013;PRACTICA;PRESENCIAL;GERMAN ROBAYO CRUZ;899999428;NIT;ALCALDIA DE TOCANCIPA;4;SERVICIOS;5244;ARTESANOS;524428;1;TEJIDO DE PUNTO ARTESANAL;57;COLOMBIA;25;CUNDINAMARCA;817;TOCANCIPÁ;0;;;0;;1;8;6;14;11:58;0:00;0:00;0:00;0:00;11:58;14;585;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;615346;1615346;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/10/2013;31/10/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;2281;TÉCNICOS DE SISTEMAS;22810744;1;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2010: EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;43;47;90;0:00;40:00;0:00;0:00;0:00;40:00;6;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;577380;1577380;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;08/08/2013;22/11/2013;LECTIVA;PRESENCIAL;OSCAR FERNANDO BEJARANO;8999993186;NIT;ALCALDIA ZIPAQUIRA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73321000;1;PRODUCCIÓN Y COMERCIALIZACIÓN DE LECHE DE CALIDAD EN ZONA DE LADERA CON APLICACION DE BPG;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;13;14;27;0:00;192:00;0:00;0:00;0:00;192:00;20;320;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;648726;1648726;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;18/11/2013;13/12/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;4;SERVICIOS;9344;ANALISTAS DE CALIDAD, TEXTILES;93440007;1;ISO 9001:2008 MODULO II: PLANIFICACION DE UN SISTEMA DE GESTION DE LA CALIDAD;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;23;22;45;0:00;40:00;0:00;0:00;0:00;40:00;24;40;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;546935;1546935;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;21/06/2013;20/07/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;2281;TÉCNICOS DE SISTEMAS;22810746;1;MANEJO HERRAMIENTAS MICROSOFT OFFICE 2010: MICROSOFT WORD;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;14;14;28;0:00;42:00;0:00;0:00;0:00;42:00;2;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;344235;1344235;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;26/03/2012;13/12/2013;PRACTICA;PRESENCIAL;MARIA ANTONIA DIAZ;8605324020;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL CARMEN DE CARUPA;6;PENDIENTE POR DEFINIR;6351;CORTADORES DE CARNE -COMERCIO MAYORISTA Y AL DETAL;635140;100;PROCESAMIENTO DE CARNES Y DERIVADOS;57;COLOMBIA;25;CUNDINAMARCA;154;CARMEN DE CARUPA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;18;18;36;0:00;220:00;0:00;0:00;0:00;220:00;24;1400;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;644306;1644306;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;13/11/2013;11/12/2013;LECTIVA;PRESENCIAL;IDALY CARDOZ VELASCO;900319944;NIT;COMPAÑIA MINERA COLOMBO AMERICANA DE CARBON;1;PRIMARIO Y EXTRACTIVO;7313;MINEROS -PRODUCCIÓN BAJO TIERRA;73130083;1;MEDICION Y CONTROL DE LAS CONDICIONES AMBIENTALES  EN EXPLOTACIONES MINERAS BAJO TIERRA;57;COLOMBIA;25;CUNDINAMARCA;317;GUACHETA;0;;;0;;1;26;4;30;0:00;40:00;0:00;0:00;0:00;40:00;30;40;MINERIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;609992;1609992;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;27/09/2013;21/10/2013;LECTIVA;PRESENCIAL;CARLOS ALEJANDRO JEREZ ESCOBAR;8999993186;NIT;ALCALDIA ZIPAQUIRA;6;PENDIENTE POR DEFINIR;1353;AUXILIARES DE INFORMACIÓN Y SERVICIO AL CLIENTE;13530036;1;MANEJO BÁSICO DE HERRAMIENTAS OFIMATICAS I;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;2;17;19;0:00;50:00;0:00;0:00;0:00;50:00;19;50;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;561311;1561311;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;17/07/2013;05/08/2013;LECTIVA;PRESENCIAL;ALEXANDRA SARMIENTO;899999419;NIT;MUNICIPIO DE GACHANCIPA;6;PENDIENTE POR DEFINIR;4131;INSTRUCTORES DE FORMACIÓN PARA EL TRABAJO;41311038;2;TRAZO, CORTE Y CONFECCION DEL PANTALON FEMENINO;57;COLOMBIA;25;CUNDINAMARCA;295;GACHANCIPÁ;0;;;0;;1;1;10;11;0:00;56:00;0:00;0:00;0:00;56:00;11;56;EDUCACION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;474887;1474887;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;26/02/2013;01/03/2013;LECTIVA;PRESENCIAL;CARMEN EMILSE MARTINEZ;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;5;TRANSVERSAL;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;22620092;1;AVANZADO TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;18;0;18;0:00;40:00;0:00;0:00;0:00;40:00;18;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;655837;1655837;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;02/12/2013;02/12/2015;LECTIVA;COMBINADA;GERMAN ROBAYO CRUZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;5;TRANSVERSAL;6212;ADMINISTRADORES Y SUPERVISORES DE COMERCIO AL POR MENOR;621201;102;GESTIÓN EMPRESARIAL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2115;100 MIL OPORTUNIDADES PARA LOS JÓVENES;1;6;14;20;0:00;0:29;0:00;0:00;0:00;0:29;20;3610;COMERCIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;547687;1547687;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;21/06/2013;05/07/2013;LECTIVA;PRESENCIAL;CONSTANZA PEÑARANDA CORREA;9000500451;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL RIO FRIO;6;PENDIENTE POR DEFINIR;7332;TRABAJADORES PECUARIOS;73320032;1;BÁSICO EN PRODUCCIÓN DE PASTOS Y FORRAJES PARA ALIMENTACIÓN ANIMAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;9;16;25;0:00;40:00;0:00;0:00;0:00;40:00;24;40;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;535945;1535945;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;05/06/2013;03/07/2013;LECTIVA;PRESENCIAL;TOBIAS ANTONIO MARTINEZ;800215546;NIT;INSTITUCION NACIONAL PENITENCIARIO Y CARCELARIO INPEC;2;INDUSTRIA;8351;CARPINTEROS;83510062;1;MANEJO BÁSICO DE MAQUINARIA Y EQUIPO PARA CARPINTERIA;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;34;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;N;0;;1;30;2;32;0:00;40:00;0:00;0:00;0:00;40:00;32;40;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;634947;1634947;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;05/11/2013;27/11/2013;LECTIVA;PRESENCIAL;GLORIA ISABEL SANCHEZ GARZON;8999994668;NIT;ALCALDIA MUNICIPAL DE COGUA;6;PENDIENTE POR DEFINIR;6373;ESTILISTAS, ESTETICISTAS Y AFINES;63730681;1;TECNICAS DE MAQUILLAJE PROFESIONAL;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;0;;1;0;15;15;0:00;50:00;0:00;0:00;0:00;50:00;14;50;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487506;1487506;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;16/03/2013;16/04/2013;LECTIVA;PRESENCIAL;SANDRA MOSQUERA;8999994668;NIT;ALCALDIA MUNICIPAL DE COGUA;6;PENDIENTE POR DEFINIR;9351;OPERADORES DE MÁQUINAS PARA COSER;93510012;1;CONFECCIÓN DE LENCERIA HOGAR;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;0;;1;0;29;29;0:00;40:00;0:00;0:00;0:00;40:00;29;40;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;542104;1542104;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;12/06/2013;29/07/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;4;SERVICIOS;4131;INSTRUCTORES DE FORMACIÓN PARA EL TRABAJO;41311166;1;FORMACION TECNOPEDAGOGICA EN AMBIENTES VIRTUALES DE APRENDIZAJE BLACKBOARD 9.1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;46;44;90;0:00;65:59;0:00;0:00;0:00;65:59;25;60;EDUCACION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;490315;1490315;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;LECTIVA;PRESENCIAL;ANA MILENA SANCHEZ;8320021693;NIT;IED LAS VILLAS - COGUA;4;SERVICIOS;6342;RECREACIONISTAS;634205;101;RECREACIÓN;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;15;17;32;0:00;143:55;0:00;0:00;0:00;143:55;32;1580;HOTELERIA Y TURISMO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;347273;1347273;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;25/03/2012;13/12/2013;PRACTICA;PRESENCIAL;COORDINACIÓN ACADÉMICA;8320047573;NIT;INSTITUCION EDUC.DPTAL.DE BACHILLERATO TECNICO COMERCIAL;6;PENDIENTE POR DEFINIR;1221;ASISTENTES ADMINISTRATIVOS;122121;2;ASISTENCIA ADMINISTRATIVA;57;COLOMBIA;25;CUNDINAMARCA;817;TOCANCIPÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;14;17;31;0:00;235:00;0:00;0:00;0:00;235:00;30;1940;SERVICIOS;
